id,start_lat,start_lng,end_lat,end_lng
1736,-6.24060800,106.85300000,-6.23669300,106.86158600
1737,-6.42572800,106.73772800,-6.43581700,106.73883100
1738,-6.16208700,106.83044600,-6.16238500,106.82818300
1739,-6.30320100,106.79803300,-6.30960500,106.79634200
1740,-6.27302500,106.74602300,-6.27784300,106.74929300
1741,-6.23168500,106.78895100,-6.23676400,106.78405600
1742,-6.23607400,106.93294000,-6.23136500,106.92861300
1743,-6.19156600,106.85624400,-6.19039700,106.85808300
1744,-6.18570500,106.82909200,-6.18617400,106.83134100
1745,-6.24073200,106.75637300,-6.24851200,106.75626900
1746,-6.19119000,106.75551800,-6.19518700,106.76127800
1747,-6.24717000,106.99330500,-6.24457400,106.99261500
1748,-6.20087100,106.85219100,-6.20352900,106.84943100
1749,-6.13463200,106.81120800,-6.13418100,106.80863800
1750,-6.15671300,106.64597000,-6.15683600,106.64876300
1751,-6.36562500,106.91730100,-6.36740200,106.91555100
1752,-6.14719000,106.83415800,-6.14486100,106.83644600
1753,-6.17106400,106.79557400,-6.17244600,106.80096100
1754,-6.30717700,106.67406500,-6.31088600,106.67718800
1755,-6.16155400,106.83795400,-6.16289900,106.83829900
1756,-6.53460900,106.80675700,-6.54307200,106.81763900
1757,-6.40647100,106.96784600,-6.40510600,106.96423300
1758,-6.21750100,106.79819500,-6.20760100,106.79711700
1759,-6.21326700,106.73354600,-6.21701700,106.73493200
1760,-6.17172400,106.91451800,-6.16724300,106.91333100
1761,-6.18861800,106.89115700,-6.18737400,106.89521300
1762,-6.23471000,106.79166400,-6.23097900,106.79034300
1763,-6.18133600,106.85626800,-6.18256400,106.85610800
1764,-6.20826000,106.83527800,-6.21021300,106.83713500
1765,-6.15194200,106.85031400,-6.14319000,106.84842100
1766,-6.29355800,106.88693400,-6.28020400,106.87851100
1767,-6.18902500,106.77169900,-6.18968500,106.76864600
1768,-6.19971000,106.92364400,-6.20147600,106.92273000
1769,-6.14444600,106.83934800,-6.14908900,106.83922100
1770,-6.14488100,106.78895600,-6.15290100,106.79529300
1771,-6.25516800,106.84297300,-6.25335200,106.84477800
1772,-6.16349100,106.76310500,-6.17528200,106.76762100
1773,-6.20220400,106.78254000,-6.20066100,106.78601700
1774,-6.16612600,106.81488200,-6.16599500,106.80682800
1775,-6.22131500,106.82265000,-6.22121600,106.82633100
1776,-6.14401400,106.83130700,-6.14390500,106.83801300
1777,-6.15407800,106.90933900,-6.15380700,106.91682500
1778,-6.15828400,106.86805400,-6.15662500,106.86258800
1779,-6.16662000,106.79086300,-6.16541600,106.78299400
1780,-6.19143400,106.78232100,-6.19503000,106.78946900
1781,-6.20600500,106.80952800,-6.21410000,106.81406300
1782,-6.18037800,106.90176400,-6.18267000,106.91269500
1783,-6.21957600,106.83515100,-6.22017900,106.83293900
1784,-6.14985300,106.92330500,-6.15318800,106.91791800
1785,-6.25698000,106.61018200,-6.26527300,106.61019700
1786,-6.22136000,106.82161300,-6.22133100,106.82309500
1787,-6.19697300,106.75159700,-6.19498000,106.74956400
1788,-6.18095500,106.90970800,-6.17104600,106.90196300
1789,-6.19693100,106.85175500,-6.19656700,106.85235400
1790,-6.24663600,106.83129200,-6.24930000,106.82156500
1791,-6.26200800,106.80060900,-6.27021600,106.80833500
1792,-6.23869300,106.85663000,-6.24294000,106.85776100
1793,-6.20420200,106.88598000,-6.20769000,106.88521600
1794,-6.23078500,106.80976700,-6.23020300,106.81129700
1795,-6.18687800,106.87016400,-6.18861700,106.87142900
1796,-6.27986200,106.77934300,-6.27176000,106.77519500
1797,-6.23274800,106.75172600,-6.23123100,106.75485100
1798,-6.21565500,106.73503200,-6.22299000,106.73488600
